True_User,Target_Folder,Predicted_User,Status,Time,Face_Detected,Tolerance,Image_Size,JPEG_Quality,Num_References,Num_Test_Images,Test_Image_Path
Camila Cabello,Camila Cabello,,No Face Detected in Test,0.044513702392578125,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_11.jpg
Camila Cabello,Camila Cabello,,No Face Detected in Test,0.047782182693481445,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_84.jpg
Camila Cabello,Camila Cabello,,No Match,0.06715559959411621,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_80.jpg
Camila Cabello,Camila Cabello,,No Face Detected in Test,0.05382490158081055,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_12.jpg
Camila Cabello,Camila Cabello,,No Face Detected in Test,0.04053521156311035,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_8.jpg
Camila Cabello,Camila Cabello,,No Face Detected in Test,0.03862285614013672,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_20.jpg
Camila Cabello,Camila Cabello,Camila Cabello,Correct Match,0.0598759651184082,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_43.jpg
Camila Cabello,Courtney Cox,,No Face Detected in Test,0.04613947868347168,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_32.jpg
Camila Cabello,Courtney Cox,,No Face Detected in Test,0.04405045509338379,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_61.jpg
Camila Cabello,Courtney Cox,,No Face Detected in Test,0.04243302345275879,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_12.jpg
Camila Cabello,Courtney Cox,Courtney Cox,Incorrect Match,0.06744241714477539,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_62.jpg
Camila Cabello,Dwayne Johnson,,No Face Detected in Test,0.04257798194885254,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_26.jpg
Camila Cabello,Dwayne Johnson,,No Match,0.06294727325439453,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_57.jpg
Camila Cabello,Dwayne Johnson,Dwayne Johnson,Incorrect Match,0.09782528877258301,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_60.jpg
Camila Cabello,Ellen Degeneres,,No Face Detected in Test,0.0443263053894043,True,0.4,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_25.jpg
Camila Cabello,Ellen Degeneres,,No Match,0.07039713859558105,True,0.4,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_17.jpg
Camila Cabello,Ellen Degeneres,Ellen Degeneres,Incorrect Match,0.09294462203979492,True,0.4,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_3.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.06904029846191406,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_14.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.1056060791015625,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_7.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.10758614540100098,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_2.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.08976149559020996,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_36.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.10138392448425293,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_44.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.10255551338195801,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_90.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.1038198471069336,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_11.jpg
Camila Cabello,Hrithik Roshan,,No Face Detected in Test,0.07322859764099121,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_79.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.07880496978759766,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_54.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.09524059295654297,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_15.jpg
Camila Cabello,Hrithik Roshan,,No Match,0.9270274639129639,True,0.4,320x240,70,1,10,
Camila Cabello,Roger Federer,Roger Federer,Incorrect Match,0.07787036895751953,True,0.4,320x240,70,1,10,../dataset/Roger Federer/Roger Federer_13.jpg
Camila Cabello,Tom Cruise,,No Match,0.08565592765808105,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_52.jpg
Camila Cabello,Tom Cruise,,No Match,0.10300636291503906,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_46.jpg
Camila Cabello,Tom Cruise,,No Match,0.10285639762878418,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_12.jpg
Camila Cabello,Tom Cruise,,No Match,0.10519170761108398,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_5.jpg
Camila Cabello,Tom Cruise,,No Match,0.07748627662658691,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_34.jpg
Camila Cabello,Tom Cruise,,No Match,0.0988764762878418,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_50.jpg
Camila Cabello,Tom Cruise,,No Match,0.08584952354431152,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_10.jpg
Camila Cabello,Tom Cruise,,No Face Detected in Test,0.06538057327270508,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_1.jpg
Camila Cabello,Tom Cruise,,No Match,0.08633899688720703,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_7.jpg
Camila Cabello,Tom Cruise,,No Face Detected in Test,0.0734109878540039,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_27.jpg
Camila Cabello,Tom Cruise,,No Match,0.8840532302856445,True,0.4,320x240,70,1,10,
Courtney Cox,Andy Samberg,,No Match,0.06977415084838867,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_59.jpg
Courtney Cox,Andy Samberg,,No Face Detected in Test,0.06720948219299316,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_3.jpg
Courtney Cox,Andy Samberg,,No Face Detected in Test,0.0464627742767334,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_91.jpg
Courtney Cox,Andy Samberg,,No Match,0.06782722473144531,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_41.jpg
Courtney Cox,Andy Samberg,,No Face Detected in Test,0.0444791316986084,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_68.jpg
Courtney Cox,Andy Samberg,,No Face Detected in Test,0.0447077751159668,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_54.jpg
Courtney Cox,Andy Samberg,,No Match,0.07194662094116211,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_69.jpg
Courtney Cox,Andy Samberg,,No Match,0.10849285125732422,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_76.jpg
Courtney Cox,Andy Samberg,,No Match,0.12229514122009277,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_89.jpg
Courtney Cox,Andy Samberg,,No Face Detected in Test,0.07325053215026855,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_19.jpg
Courtney Cox,Andy Samberg,,No Match,0.7164456844329834,True,0.4,320x240,70,1,10,
Courtney Cox,Anushka Sharma,,No Face Detected in Test,0.04493522644042969,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_63.jpg
Courtney Cox,Anushka Sharma,,No Match,0.07050728797912598,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_28.jpg
Courtney Cox,Anushka Sharma,,No Match,0.08907938003540039,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_10.jpg
Courtney Cox,Anushka Sharma,,No Match,0.09916448593139648,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_3.jpg
Courtney Cox,Anushka Sharma,,No Match,0.10355901718139648,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_37.jpg
Courtney Cox,Anushka Sharma,,No Face Detected in Test,0.07319951057434082,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_14.jpg
Courtney Cox,Anushka Sharma,,No Face Detected in Test,0.05053901672363281,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_46.jpg
Courtney Cox,Anushka Sharma,,No Match,0.0742945671081543,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_43.jpg
Courtney Cox,Anushka Sharma,,No Match,0.08874011039733887,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_8.jpg
Courtney Cox,Anushka Sharma,,No Face Detected in Test,0.07324790954589844,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_17.jpg
Courtney Cox,Anushka Sharma,,No Match,0.7672665119171143,True,0.4,320x240,70,1,10,
Courtney Cox,Billie Eilish,,No Match,0.06562042236328125,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_19.jpg
Courtney Cox,Billie Eilish,,No Match,0.09216499328613281,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_47.jpg
Courtney Cox,Billie Eilish,,No Match,0.09913301467895508,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_44.jpg
Courtney Cox,Billie Eilish,,No Match,0.10110831260681152,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_54.jpg
Courtney Cox,Billie Eilish,,No Match,0.09439301490783691,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_49.jpg
Courtney Cox,Billie Eilish,,No Match,0.07998991012573242,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_85.jpg
Courtney Cox,Billie Eilish,,No Face Detected in Test,0.0440826416015625,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_80.jpg
Courtney Cox,Billie Eilish,,No Match,0.06661462783813477,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_56.jpg
Courtney Cox,Billie Eilish,,No Match,0.09116840362548828,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_86.jpg
Courtney Cox,Billie Eilish,,No Face Detected in Test,0.04731464385986328,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_40.jpg
Courtney Cox,Billie Eilish,,No Match,0.7815899848937988,True,0.4,320x240,70,1,10,
Courtney Cox,Camila Cabello,,No Match,0.0599207878112793,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_52.jpg
Courtney Cox,Camila Cabello,,No Face Detected in Test,0.057823896408081055,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_61.jpg
Courtney Cox,Camila Cabello,,No Face Detected in Test,0.04200005531311035,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_9.jpg
Courtney Cox,Camila Cabello,,No Match,0.06418371200561523,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_59.jpg
Courtney Cox,Camila Cabello,,No Face Detected in Test,0.04460263252258301,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_26.jpg
Courtney Cox,Camila Cabello,,No Match,0.06362605094909668,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_56.jpg
Courtney Cox,Camila Cabello,Camila Cabello,Incorrect Match,0.11233258247375488,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_43.jpg
Courtney Cox,Courtney Cox,,No Match,0.06837749481201172,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_15.jpg
Courtney Cox,Courtney Cox,,No Match,0.09407591819763184,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_16.jpg
Courtney Cox,Courtney Cox,,No Match,0.10044574737548828,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_28.jpg
Courtney Cox,Courtney Cox,,No Match,0.1106412410736084,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_78.jpg
Courtney Cox,Courtney Cox,,No Match,0.10801506042480469,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_51.jpg
Courtney Cox,Courtney Cox,Courtney Cox,Correct Match,0.10330033302307129,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_52.jpg
Courtney Cox,Dwayne Johnson,,No Match,0.1011056900024414,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_37.jpg
Courtney Cox,Dwayne Johnson,,No Match,0.07727861404418945,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_2.jpg
Courtney Cox,Dwayne Johnson,,No Match,0.10396647453308105,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_57.jpg
Courtney Cox,Dwayne Johnson,,No Match,0.11019015312194824,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_14.jpg
Courtney Cox,Dwayne Johnson,Dwayne Johnson,Incorrect Match,0.10231637954711914,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_60.jpg
Courtney Cox,Ellen Degeneres,Ellen Degeneres,Incorrect Match,0.07872748374938965,True,0.4,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_24.jpg
Courtney Cox,Hrithik Roshan,,No Match,0.07586979866027832,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_57.jpg
Courtney Cox,Hrithik Roshan,,No Face Detected in Test,0.06888437271118164,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_99.jpg
Courtney Cox,Hrithik Roshan,,No Match,0.07787966728210449,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_73.jpg
Courtney Cox,Hrithik Roshan,,No Face Detected in Test,0.07072687149047852,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_48.jpg
Courtney Cox,Hrithik Roshan,,No Match,0.0754096508026123,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_42.jpg
Courtney Cox,Hrithik Roshan,,No Match,0.0900416374206543,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_15.jpg
Courtney Cox,Hrithik Roshan,,No Match,0.1036989688873291,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_82.jpg
Courtney Cox,Hrithik Roshan,,No Match,0.10244941711425781,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_94.jpg
Courtney Cox,Hrithik Roshan,,No Face Detected in Test,0.07327103614807129,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_75.jpg
Courtney Cox,Hrithik Roshan,,No Match,0.14223647117614746,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_58.jpg
Courtney Cox,Hrithik Roshan,,No Match,0.8804678916931152,True,0.4,320x240,70,1,10,
Courtney Cox,Roger Federer,,No Match,0.07694482803344727,True,0.4,320x240,70,1,10,../dataset/Roger Federer/Roger Federer_20.jpg
Courtney Cox,Roger Federer,Roger Federer,Incorrect Match,0.10263800621032715,True,0.4,320x240,70,1,10,../dataset/Roger Federer/Roger Federer_33.jpg
Courtney Cox,Tom Cruise,,No Face Detected in Test,0.04622364044189453,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_56.jpg
Courtney Cox,Tom Cruise,,No Match,0.06694459915161133,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_57.jpg
Courtney Cox,Tom Cruise,,No Face Detected in Test,0.06952857971191406,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_42.jpg
Courtney Cox,Tom Cruise,Tom Cruise,Incorrect Match,0.07143878936767578,True,0.4,320x240,70,1,10,../dataset/Tom Cruise/Tom Cruise_25.jpg
Dwayne Johnson,Andy Samberg,,No Match,0.06534409523010254,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_34.jpg
Dwayne Johnson,Andy Samberg,,No Match,0.09091925621032715,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_20.jpg
Dwayne Johnson,Andy Samberg,,No Face Detected in Test,0.06949472427368164,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_75.jpg
Dwayne Johnson,Andy Samberg,,No Match,0.07392716407775879,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_15.jpg
Dwayne Johnson,Andy Samberg,,No Match,0.10178780555725098,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_85.jpg
Dwayne Johnson,Andy Samberg,,No Match,0.10403990745544434,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_44.jpg
Dwayne Johnson,Andy Samberg,,No Face Detected in Test,0.0728604793548584,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_4.jpg
Dwayne Johnson,Andy Samberg,,No Face Detected in Test,0.051042795181274414,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_36.jpg
Dwayne Johnson,Andy Samberg,,No Match,0.07192492485046387,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_23.jpg
Dwayne Johnson,Andy Samberg,,No Face Detected in Test,0.06794428825378418,True,0.4,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_72.jpg
Dwayne Johnson,Andy Samberg,,No Match,0.7692854404449463,True,0.4,320x240,70,1,10,
Dwayne Johnson,Anushka Sharma,,No Match,0.06901407241821289,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_35.jpg
Dwayne Johnson,Anushka Sharma,,No Match,0.09253907203674316,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_41.jpg
Dwayne Johnson,Anushka Sharma,,No Match,0.12144112586975098,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_65.jpg
Dwayne Johnson,Anushka Sharma,,No Match,0.1233069896697998,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_39.jpg
Dwayne Johnson,Anushka Sharma,,No Match,0.12012958526611328,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_24.jpg
Dwayne Johnson,Anushka Sharma,,No Face Detected in Test,0.0731666088104248,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_25.jpg
Dwayne Johnson,Anushka Sharma,,No Face Detected in Test,0.05234646797180176,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_63.jpg
Dwayne Johnson,Anushka Sharma,,No Face Detected in Test,0.05298590660095215,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_30.jpg
Dwayne Johnson,Anushka Sharma,,No Match,0.07665777206420898,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_9.jpg
Dwayne Johnson,Anushka Sharma,,No Match,0.10609197616577148,True,0.4,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_50.jpg
Dwayne Johnson,Anushka Sharma,,No Match,0.8876795768737793,True,0.4,320x240,70,1,10,
Dwayne Johnson,Billie Eilish,,No Face Detected in Test,0.04625725746154785,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_15.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.06424093246459961,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_85.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.08393335342407227,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_31.jpg
Dwayne Johnson,Billie Eilish,,No Face Detected in Test,0.06466341018676758,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_2.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.07293486595153809,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_39.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.08609223365783691,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_1.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.11821770668029785,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_78.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.10232686996459961,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_27.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.09574604034423828,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_90.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.09444713592529297,True,0.4,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_13.jpg
Dwayne Johnson,Billie Eilish,,No Match,0.828859806060791,True,0.4,320x240,70,1,10,
Dwayne Johnson,Camila Cabello,,No Match,0.07921838760375977,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_40.jpg
Dwayne Johnson,Camila Cabello,,No Face Detected in Test,0.0735635757446289,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_30.jpg
Dwayne Johnson,Camila Cabello,,No Match,0.07310819625854492,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_38.jpg
Dwayne Johnson,Camila Cabello,,No Face Detected in Test,0.0619046688079834,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_85.jpg
Dwayne Johnson,Camila Cabello,,No Match,0.07577753067016602,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_65.jpg
Dwayne Johnson,Camila Cabello,,No Face Detected in Test,0.058777809143066406,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_4.jpg
Dwayne Johnson,Camila Cabello,Camila Cabello,Incorrect Match,0.07069921493530273,True,0.4,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_43.jpg
Dwayne Johnson,Courtney Cox,,No Match,0.06876683235168457,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_42.jpg
Dwayne Johnson,Courtney Cox,,No Match,0.0942072868347168,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_4.jpg
Dwayne Johnson,Courtney Cox,,No Face Detected in Test,0.0791330337524414,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_33.jpg
Dwayne Johnson,Courtney Cox,,No Face Detected in Test,0.0482630729675293,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_76.jpg
Dwayne Johnson,Courtney Cox,,No Face Detected in Test,0.04525256156921387,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_3.jpg
Dwayne Johnson,Courtney Cox,,No Match,0.07416224479675293,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_37.jpg
Dwayne Johnson,Courtney Cox,,No Face Detected in Test,0.061784982681274414,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_26.jpg
Dwayne Johnson,Courtney Cox,,No Face Detected in Test,0.04527139663696289,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_7.jpg
Dwayne Johnson,Courtney Cox,,No Face Detected in Test,0.042165279388427734,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_45.jpg
Dwayne Johnson,Courtney Cox,,No Face Detected in Test,0.04065513610839844,True,0.4,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_14.jpg
Dwayne Johnson,Courtney Cox,,No Match,0.5996618270874023,True,0.4,320x240,70,1,10,
Dwayne Johnson,Dwayne Johnson,,No Match,0.0554351806640625,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_35.jpg
Dwayne Johnson,Dwayne Johnson,,No Match,0.07942605018615723,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_10.jpg
Dwayne Johnson,Dwayne Johnson,Dwayne Johnson,Correct Match,0.09580254554748535,True,0.4,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_60.jpg
Dwayne Johnson,Ellen Degeneres,,No Match,0.07642698287963867,True,0.4,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_62.jpg
Dwayne Johnson,Ellen Degeneres,,No Match,0.10685229301452637,True,0.4,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_43.jpg
Dwayne Johnson,Ellen Degeneres,Ellen Degeneres,Incorrect Match,0.15749144554138184,True,0.4,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_64.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.10701370239257812,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_61.jpg
Dwayne Johnson,Hrithik Roshan,,No Face Detected in Test,0.07356667518615723,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_37.jpg
Dwayne Johnson,Hrithik Roshan,,No Face Detected in Test,0.051502227783203125,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_97.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.08083057403564453,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_57.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.10381674766540527,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_72.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.14387941360473633,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_16.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.10256576538085938,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_62.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.10241270065307617,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_81.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.10602903366088867,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_1.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.09409666061401367,True,0.4,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_89.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.9657135009765625,True,0.4,320x240,70,1,10,
Dwayne Johnson,Roger Federer,,No Match,0.08644366264343262,True,0.4,320x240,70,1,10,../dataset/Roger Federer/Roger Federer_12.jpg
Dwayne Johnson,Roger Federer,,No Face Detected in Test,0.07128715515136719,True,0.4,320x240,70,1,10,../dataset/Roger Federer/Roger Federer_59.jpg
Dwayne Johnson,Roger Federer,,No Match,0.07788944244384766,True,0.4,320x240,70,1,10,../dataset/Roger Federer/Roger Federer_37.jpg
Dwayne Johnson,Roger Federer,Roger Federer,Incorrect Match,0.07924580574035645,True,0.4,320x240,70,1,10,../dataset/Roger Federer/Roger Federer_10.jpg
